Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
verify.dw6.app;https://verify.dw6.app/;Not gambling;Variant (dw6.app);;2026-07-26T12:17:38.255703Z;95;Screenshot: The page shows a login interface with fields for username, password, and verification code, but lacks any direct indicators of online gambling such as betting options or deposit buttons.. Screenshot: The text and UI elements are in Chinese, which aligns with the detected primary language of 'zh'.. Screenshot: The site appears to be a general service platform rather than a dedicated online gambling site, as there are no visible betting or gambling-related features.;
dw6.cc;https://dw6.cc/;Not gambling;Variant (dw6.app);;2026-07-26T12:17:30.709827Z;95;URL: The website is a GoDaddy page for purchasing the domain 'dw6.cc', indicating it is not an active website with content.. Screenshot: The page prominently features options to buy the domain, confirming it is not operational for any specific service, including online gambling.;
uy89.click;https://uy89.click/;Illegal gambling;Variant (uy88.click);;2026-07-26T12:17:14.429750Z;95;Screenshot: The website prominently displays a 'Free Signup Bonus' banner, which is a common indicator of online gambling platforms encouraging users to register and potentially deposit money.. Screenshot: The text mentions 'uy89 casino', which directly indicates the presence of casino games, a form of online gambling.. Screenshot: The website includes options to download the app and log in, typical features of platforms that offer online gambling services.. URL: The URL structure and content focus on Vietnamese users, suggesting a targeted gambling service for this demographic.;Illegal gambling
dw7.us;https://dw7.us/;Not gambling;Variant (dw6.app);;2026-07-26T12:17:00.333057Z;95;URL: The website is a parked domain courtesy of GoDaddy, indicating it is not an active website with specific content.. Screenshot: The page lacks any gambling-related content or functionality, focusing instead on domain-related services and search suggestions.;
dw8.cc;https://dw8.cc/;Not gambling;Variant (dw6.app);;2026-07-26T12:16:32.656717Z;95;URL: The website is a GoDaddy page for purchasing the domain name dw8.cc, which is not related to online gambling.. Screenshot: The content is about buying a domain and includes a form for requesting the price, which is unrelated to gambling activities.. Screenshot: There are no indicators of online gambling such as betting options, casino games, or promotional offers for gambling services.;
dw8.bet;https://dw8.bet/;Illegal gambling;Variant (dw6.app);;2026-07-26T12:16:15.954117Z;95;URL: The URL contains '.bet', which is a top-level domain commonly associated with online gambling.. Screenshot: The website prominently features options for sports betting ('Bóng đá & Esports'), slots, and live casino games, which are all forms of online gambling.. Screenshot: The text includes phrases like 'Đăng ký ngay' (Sign up now) and 'Đăng nhập' (Log in), which are typical calls to action for accessing gambling services.. Screenshot: The website mentions various gambling activities such as 'trò chơi phố biến' (high volatility games), 'Jackpot', and 'Lô Đề Online' (lottery), all of which are indicative of online gambling.;Illegal gambling
dw16.app;https://dw16.app/;Illegal gambling;Variant (dw6.app);;2026-07-26T12:15:59.416442Z;95;Screenshot: The login page includes fields for username, password, and verification code, which are typical indicators of an online gambling platform.. Screenshot: The presence of logos for well-known football clubs (Real Madrid, Inter Milan, AC Milan, and Roma) suggests that the site is related to sports betting.. Screenshot: The button labeled '注册' (which means 'register' in Chinese) indicates that users can create accounts, a common feature of online gambling sites.. URL: The URL 'https://dw16.app/' does not provide specific information about the site's content but is consistent with URLs used by online gambling platforms.;Illegal gambling
zj6dkt.vip;https://www.zj6dkt.vip:8443/register94780/?i_code=48774349;Illegal gambling;Redirect (login.dw6.app);;2026-07-26T12:15:31.647543Z;95;Screenshot: The login page includes fields for username, password, and verification code, which are typical indicators of an online gambling platform.. Screenshot: The presence of logos for well-known football clubs (Real Madrid, Inter Milan, AC Milan, and Roma) suggests that the platform is related to sports betting.. Screenshot: The button labeled '登录' (Login) indicates that users need to log in to access the platform's services, which is common for online gambling sites.;Illegal gambling
dw4.app;https://dw4.app/;Illegal gambling;Variant (dw6.app);;2026-07-26T12:15:31.607430Z;95;Screenshot: The login page includes fields for username, password, and verification code, indicating user authentication for accessing gambling services.. Screenshot: The presence of logos for well-known football clubs (Real Madrid, Inter Milan, AC Milan, and Roma) suggests the site is related to sports betting.. Screenshot: The prominent '登录' (Login) button indicates that users need to log in to access the gambling features, reinforcing the online gambling nature of the site.;Illegal gambling
login.dw6.app;https://login.dw6.app/;Illegal gambling;Variant (dw6.app);;2026-07-26T12:15:16.402287Z;95;Screenshot: The login page includes fields for username, password, and verification code, which are typical indicators of an online gambling platform.. Screenshot: The presence of logos for well-known football clubs (Real Madrid, Inter Milan, AC Milan, and Roma) suggests that the platform is related to sports betting.. Screenshot: The button labeled '登录' (Login) indicates that users need to log in to access the platform's services, which is common for online gambling sites.;Illegal gambling
www.d31.bet;https://www.d31.bet/;Illegal gambling;Variant (www.d30.bet);;2026-07-26T12:15:01.170801Z;95;Screenshot: The website prominently features buttons for 'Đăng ký' (Register) and 'Đăng nhập' (Login), which are typical indicators of an online gambling platform.. Screenshot: The site includes tabs for 'Slots & Live Casino' and 'Kèo bóng đá trực tiếp' (Live Football Betting), which are direct indicators of online gambling activities.. Screenshot: The text mentions 'truy cập ngay trên điện thoại mà không cần cài thêm phần mềm nào.' (access now on your phone without needing to install any additional software), suggesting immediate access to gambling services.. Screenshot: The presence of a 'Nạp rút qua Mom & BIDV' (Deposit and withdraw via Mom & BIDV) option indicates financial transactions related to gambling activities.;Illegal gambling
www.d300.bet;https://www.d300.bet/;Illegal gambling;Variant (www.d30.bet);;2026-07-26T12:14:34.446770Z;95;Screenshot: The website prominently displays options for 'Slots & Live Casino' and 'Bóng đá & Esports', indicating gambling activities.. Screenshot: The presence of buttons labeled 'Đăng ký ngay' (Sign up now) and 'Đăng nhập' (Log in) suggests user registration and access to gambling features.. Screenshot: The text mentions 'thể thao, slot online, live casino' (sports, online slots, live casino), which are direct indicators of online gambling services.. Screenshot: The website includes a section for 'Thẻ cao thẻ thấp' (High Roller Voucher), which is commonly associated with betting and gambling activities.;Illegal gambling
www.d26.bet;https://www.d26.bet/;Illegal gambling;Variant (www.d30.bet);;2026-07-26T12:14:19.635076Z;95;URL: The URL contains '.bet', which is a top-level domain commonly associated with online gambling sites.. Screenshot: The website prominently features options for sports betting, live casino, and slot games, which are typical offerings of online gambling platforms.. Screenshot: The presence of a 'Tạo tài khoản miễn phí' (Create a free account) button suggests users can sign up to participate in gambling activities.. Screenshot: The website includes sections for 'Thể thao' (Sports) and 'Thanh toán nội dia' (Local Payment), indicating facilities for betting on sports events and managing funds within the platform.;Illegal gambling
login.verify.account.login.secure.verify.login.mobile.secure.m.support.b77.pro;https://login.verify.account.login.secure.verify.login.mobile.secure.m.support.b77.pro/;Illegal gambling;Variant (verify.account.login.secure.verify.login.mobile.secure.m.support.b77.pro);;2026-07-26T12:14:05.112575Z;95;Screenshot: The image shows a mobile app interface with various game icons, indicating the availability of multiple games to play.. Screenshot: The presence of buttons like 'Depósito' (Deposit) and 'Promoção' (Promotion) suggests financial transactions related to gambling.. Screenshot: The text 'Convide 1 pessoa' (Invite 1 person) with monetary rewards (R$ 60,00 and R$ 12,00) implies incentives for user engagement, typical in online gambling platforms.. Screenshot: The overall design and elements like 'Ganhe Grátis e Ganhe R$ 100!' (Win Free and Win R$ 100!) indicate promotional offers for gambling activities.;Illegal gambling
